date,step02h_eqparamA,step02t_eqparamA,step03h_eqparamA,step03t_eqparamA,step04h_eqparamA,step04t_eqparamA,step05h_eqparamA,step05t_eqparamA,step08h_eqparamA,step10h_eqparamA,step12h_eqparamA,system_eqparamA,step01at_eqparamB,step01bt_eqparamB,step02t_eqparamB,step04t_eqparamB,step05t_eqparamB,step01h_reagparamA,step01at_reagparamA,step01bt_reagparamA,step03h_reagparamB,step03t_reagparamB,system_eqparamC,system_reageparamC,system_eqparamD,system_state,system_result
3/7/2022,10.31072408,9.338121571,26.78065159,24.38485121,14.31631209,2.191136316,12.04993941,4.073252796,8.96827236,11.34665844,11.29657148,25.17910774,1.426732179,1.370192118,2.323196461,0.754464471,0.781688486,34.09807111,5,5,350,350,6,7.185795592,4.892064121,91.75316059,0.27
3/8/2022,9.235738935,8.91655103,25.23677358,22.33417436,15.71774825,2.295532911,13.79825505,3.342264855,10.50356534,12.37606885,11.36144874,26.75825492,1.431121108,1.298694799,2.378933816,0.768927993,0.787010482,26.67751407,5,5,350,350,6,7.003003843,5.006588646,97.83033847,0.33
3/9/2022,9.262739214,8.736178896,23.68150257,21.68032404,15.00433023,2,12.69778911,3,10.61601922,12.02509778,12.85238835,26,1.54162915,1.346811421,2.287638336,0.7588801,0.775692949,25,5,5,350,350,6,6.974958981,4.894528096,100.1073563,0.36
3/10/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,28.63403623,#N/A
3/11/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,486.4398064,#N/A
3/12/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,"The supplied DateTime represents an invalid time.  For example, when the clock is adjusted forward, any time in the period that is skipped is invalid.
Parameter name: dateTime",#N/A
3/13/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
3/14/2022,10,10,24,22,16,2,12,3,12,12,13,26,1.10288367,0.757030213,0.002899759,-0.00053255,0.216107929,25,5,5,350,350,6,7.141897744,4.711156294,1,#N/A
3/15/2022,10,10,24,22,16,2,12,3,12,12,13,26,1.152170424,0.866422928,2.020651536,0.872665176,1.563470794,25,5,5,350,350,6,7.203437328,5.376994242,244.4655712,#N/A
3/16/2022,9.294503662,7.998862165,23.52117283,21.2696265,7.773964541,1.46204906,8.275129401,3,2.824159487,2.824519621,3.061608814,29.15862281,1.403874552,1.458288133,1.896437273,0.675765442,0.637851791,43.53368102,5,5,311.6707786,122.308601,6,7.203437328,5.252479495,342.7203762,0.27
3/17/2022,10.68223181,9.259033585,25.95941131,22.46329987,14.14745992,2,11.95731291,3.176565506,4.547565365,5.95664171,6.770818087,28.28368565,1.464479126,1.496776082,2.074378278,0.721268541,0.677455194,29.79347078,5,5,300,106.3103195,6,6.934288706,5.170035397,83.11910567,0.24
3/18/2022,10.83939173,8.20340457,22.97990194,19.12914357,16.72960231,3.130534556,15.19424885,5.645181102,9.364170589,11.69772843,10.69796681,27.27370407,1.62302742,1.569528705,2.212428177,0.749140905,0.717806123,23.67287787,5,5,342.8802006,342.8999367,6,7.065078375,4.947258796,115.4380101,0.27
3/19/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
3/20/2022,10,8,23,18,17,4,16,7,9,12,11,28,0.674848394,0.858839942,0.002160152,-0.001105634,0.117768544,22,5,5,350,350,6,6.990641725,5.3250537,1,#N/A
3/21/2022,9.527442118,8.402543437,19.96860242,16.70994494,18.1137599,5.513809507,15.09570114,5.717685637,5.507047905,7.368129838,8.517217107,28.92831181,1.556577076,1.423524818,2.28918658,0.804432344,0.742909722,35.95821476,5,5,343.9820639,338.4881947,6,6.983561024,5.403807209,78.48494834,0.28
3/22/2022,11.76661646,10.05764546,22.57401808,20.21694752,17.35714586,8.202560399,12.52345177,4.198389201,9.760526535,11.91794352,10.94666738,31.14418973,1.581475737,1.840564152,2.425779026,0.840338277,0.787057564,20.80383449,5,5,350,350,6,6.909675233,5.162591458,82.41659097,0.23
3/23/2022,8.274788658,7.863156058,16.99511396,13.46570047,17.11741845,7.155543363,10.94267521,2.903465856,10.94608022,11.45121617,12.1956909,28.32737339,1.545661754,1.918281433,2.458958166,0.75222651,0.822618118,20,3.78371148,3.783836518,350,350,6,7.041703935,4.771272197,98.28737618,0.38
3/24/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
3/25/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
3/26/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
3/27/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
3/28/2022,7,8,12,10,19,9,10,3,12,11,12,29,1.261477521,1.626480916,0.002937156,-0.001779419,0.029171888,20,0,0,350,350,6,7.005549206,4.681205167,1,#N/A
3/29/2022,9.404149225,7.92396191,18.12864295,15.91281196,14.23586013,2.78437112,10.06047393,2.683461886,9.325059407,10.0189456,10.55064125,28.25560423,1.454893398,1.632215341,2.263580249,0.652851452,0.799847742,30.37498812,3.632288116,3.823245499,307.2760747,307.2179672,6,6.862265774,5.255780664,74.00311514,0.26
3/30/2022,10.0006524,8.548465012,22.28559513,18.222737,15.37696608,2.183256817,11.86724657,3.979936817,11.93715664,11.28501537,12.87685245,28.28056432,1.461210886,1.767696212,2.192043093,0.710906063,0.671571358,20.47996953,4.75,5,350,342.185998,6,7.065747171,5.667148994,73.96975699,0.26
3/31/2022,8.017225845,6.76038066,17.78610442,14.76734048,13.10162736,1.90995276,11.64559873,3.042957691,11.09232837,12.60802112,13.39510469,25.65037554,1.564070118,1.772027892,2.238159042,0.709436615,0.680123864,20,0.36751998,0.38698371,350,350,6,7.093427807,5.028331025,88.08505113,0.38
4/1/2022,7.355334237,6.499370619,18.20451225,14.92682662,12.83869682,2,11.10133289,2.352637786,10.82032433,11.43523395,12.25133341,24.83308362,1.510359614,1.675516037,2.160462595,0.706224657,0.652811045,20,0,0,350,350,6,7.061846656,5.008298253,85.72933814,0.37
4/2/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
4/3/2022,6,6,17,14,12,2,11,1,12,12,13,25,0.527337348,0.893692825,0.002946457,0.037392121,0.004911469,20,0,0,350,350,6,6.7993502,4.570970317,1,#N/A
4/4/2022,7.684823301,7.12890586,17.7602856,16.04440434,10.48051689,2.13101771,9.579690403,2.292184902,7.920682612,7.96669752,10.0431577,26.87336282,1.404148658,1.669607697,2.02224383,0.706132931,0.665589448,29.60290879,2.765423865,2.765306327,350,312.282105,6,6.831939513,4.679936896,54.89207174,0.33
4/5/2022,7.211973565,6.508402951,17.33564206,15.68162472,10.85251238,2,9.838983397,2.332872813,10.9683492,11.63343486,12.5597893,23.83865775,1.47792678,1.718840563,2.204378067,0.745315873,0.723825016,27.03291352,0.334557812,0.334375751,350,350,5.934819063,7.326676917,5.535823642,84.29112122,#N/A
4/6/2022,8.079547215,7.270066684,18.31442973,16.47073263,9.5597537,1.887666823,9.480659354,2.751320329,10.71382138,10.92892964,10.96351601,27.63344086,1.441486811,1.753235911,2.158300004,0.758740278,0.729367626,24.63606112,5,5,350,350,5.213144136,7.14929405,3.75600789,70.15325176,0.32
4/7/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
4/8/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
4/9/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
4/10/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
4/11/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
4/12/2022,9.931788,8.866861663,17.98207364,16.04535009,8.048888204,2.443318936,8.822698335,2.796846138,9.414453299,9.623901231,9.236563157,29.05983975,1.527681696,1.637238584,2.095626681,0.697610832,0.66813485,35.77961191,4.797732815,4.797808828,309.8685455,309.6779977,6,7.177863925,6.321476543,54.53331537,0.22
4/13/2022,11.26443668,10.08819113,21.60203985,19.74481999,12.45404579,2.917841586,11.94207042,2.341463183,10.72348125,11.49421878,10.57452567,28.61525768,1.554570998,1.686211123,2.163224295,0.766412068,0.715219751,21.38488979,0.175209636,0.175283559,350,350,6,6.978984414,6.106965376,87.77961635,0.32
4/14/2022,11.7420404,10.46147108,21.56458885,19.01152777,13.34472368,2.493862951,12.42161477,2.821377088,10.33043425,11.49329134,10.13325508,27.79624212,1.5465344,1.699774583,2.220450797,0.795640498,0.684523385,22.25619441,2.451975729,2.451887771,350,350,6,6.858825283,5.76724301,81.74461396,0.3
4/15/2022,13.08900273,8.863179612,20.77945536,18.60161741,16,2.910174338,14.09000153,3,11.47655646,10.86216436,10.23459656,28.58865376,1.506877731,1.59216165,2.225431861,0.752177624,0.685685071,24.17575216,2.037480431,2.037480576,350,350,6,7.064481732,5.319136344,102.2916145,0.33
4/16/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
4/17/2022,13,9,22,20,16,3,14,3,12,10,10,29,0.606411127,0.869908437,0.00269711,0.006602588,0.135279892,24,3,3,350,350,6,6.950563104,4.668582257,1,#N/A
4/18/2022,13.49122712,9.704266135,21.10716485,19.077449,12.06247717,2.585488802,10.92413987,3.236999682,10.66143693,11.6882719,11.82409377,27.93716261,1.65086677,1.799342109,2.227102703,0.765383139,0.700904715,37.5788343,4.39157463,4.391745712,350,350,6,6.859750493,4.689137762,79.9931335,0.3
4/19/2022,13.78296245,8.101066887,21.18056971,18.7379389,14.6126749,2.913931071,12.93139123,2.827487274,11.19511494,11.60738854,10.43118322,26.88391571,1.701822141,1.870438164,2.109056553,0.659743316,0.671952894,22.95408056,0,0,350,350,6,6.998489174,4.903197478,96.53041114,0.26
4/20/2022,11.28332815,8.229604892,21.2983357,17.64532892,16.75543932,1.976848808,16.05302892,2.653235661,11.64907129,11.82219672,10.17640357,25.84797617,1.510390598,1.858422453,2.063080771,0.69656146,0.677310514,20,0,0,350,350,6,7.131496184,4.765612263,99.44684331,0.34
4/21/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
4/22/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
4/23/2022,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,[-11101] All data events are filtered in summary calculation,1,#N/A
